Date,Open,High,Low,Close,Adj Close,Volume
2012-03-20,25340.000000,25540.000000,25200.000000,25340.000000,20024.556641,11935500
2012-03-21,25200.000000,25200.000000,24840.000000,24840.000000,19629.435547,12913550
2012-03-22,24700.000000,25260.000000,24700.000000,25160.000000,19882.308594,12675450
2012-03-23,24860.000000,25480.000000,24860.000000,25220.000000,19929.726563,10818600
2012-03-26,25360.000000,25500.000000,25220.000000,25500.000000,20150.986328,9237800
2012-03-27,25700.000000,26220.000000,25520.000000,26220.000000,20719.960938,14186350
2012-03-28,26000.000000,26160.000000,25900.000000,26040.000000,20577.714844,9914550
2012-03-29,25980.000000,25980.000000,25600.000000,25600.000000,20230.009766,11670000
2012-03-30,25400.000000,25600.000000,25140.000000,25500.000000,20150.986328,15281700
2012-04-02,25500.000000,25980.000000,25220.000000,25980.000000,20530.300781,12582950
2012-04-03,26400.000000,26780.000000,26040.000000,26700.000000,21099.271484,16507900
2012-04-04,26620.000000,27020.000000,26300.000000,26400.000000,20862.201172,14599350
2012-04-05,26040.000000,26700.000000,25940.000000,26600.000000,21020.246094,12921350
2012-04-06,26540.000000,26680.000000,26260.000000,26640.000000,21051.859375,10289650
2012-04-09,26400.000000,26600.000000,26120.000000,26340.000000,20814.781250,8572600
2012-04-10,26280.000000,26400.000000,26140.000000,26220.000000,20719.960938,11176100
2012-04-12,25660.000000,25980.000000,25360.000000,25460.000000,20119.380859,25240650
2012-04-13,25300.000000,25540.000000,25200.000000,25360.000000,20040.355469,35409200
2012-04-16,25460.000000,25520.000000,25000.000000,25180.000000,19898.119141,15222400
2012-04-17,25020.000000,25280.000000,24820.000000,24980.000000,19740.068359,14552300
2012-04-18,25540.000000,26040.000000,25380.000000,25860.000000,20435.472656,17253750
2012-04-19,25840.000000,26140.000000,25780.000000,26140.000000,20656.740234,13156400
2012-04-20,25880.000000,25940.000000,25560.000000,25640.000000,20261.623047,9900550
2012-04-23,25380.000000,25600.000000,25240.000000,25580.000000,20214.210938,8388400
2012-04-24,25300.000000,25720.000000,25240.000000,25660.000000,20277.427734,13238350
2012-04-25,26080.000000,26300.000000,25860.000000,26100.000000,20625.128906,13821600
2012-04-26,26400.000000,26800.000000,26340.000000,26800.000000,21178.298828,16479500
2012-04-27,27100.000000,27660.000000,27020.000000,27480.000000,21715.658203,15905350
2012-04-30,27900.000000,28180.000000,27540.000000,27800.000000,21968.531250,15757100
2012-05-02,28200.000000,28360.000000,27980.000000,28200.000000,22284.625000,18420750
2012-05-03,28040.000000,28200.000000,27960.000000,28020.000000,22142.380859,10327050
2012-05-04,27500.000000,27960.000000,26980.000000,27200.000000,21494.392578,20484300
2012-05-07,26840.000000,27060.000000,26500.000000,26840.000000,21209.906250,18908450
2012-05-08,26960.000000,27040.000000,26780.000000,26820.000000,21194.095703,12048600
2012-05-09,26700.000000,26960.000000,26480.000000,26620.000000,21036.054688,12661700
2012-05-10,26580.000000,26720.000000,26440.000000,26540.000000,20972.835938,13145000
2012-05-11,26300.000000,26460.000000,26060.000000,26060.000000,20593.519531,13626400
2012-05-14,26100.000000,26540.000000,26080.000000,26280.000000,20767.367188,15092100
2012-05-15,26080.000000,26400.000000,26000.000000,26220.000000,20719.960938,15558100
2012-05-16,25960.000000,26000.000000,24560.000000,24600.000000,19439.781250,38488900
2012-05-17,24600.000000,24860.000000,24020.000000,24460.000000,19329.150391,33041100
2012-05-18,24080.000000,24100.000000,23300.000000,23320.000000,18428.279297,30023750
2012-05-21,23880.000000,24320.000000,23800.000000,24180.000000,19107.880859,23702750
2012-05-22,25100.000000,25100.000000,24540.000000,24800.000000,19597.824219,23830550
2012-05-23,24800.000000,24800.000000,23900.000000,24420.000000,19297.535156,16157100
2012-05-24,24260.000000,24500.000000,23960.000000,24500.000000,19360.753906,15251250
2012-05-25,24660.000000,24920.000000,24460.000000,24500.000000,19360.753906,10164250
2012-05-29,24240.000000,24760.000000,24120.000000,24760.000000,19566.214844,10815350
2012-05-30,24760.000000,24800.000000,24300.000000,24520.000000,19376.558594,12653250
2012-05-31,24260.000000,24260.000000,23840.000000,24220.000000,19139.492188,22106900
2012-06-01,24260.000000,24740.000000,23980.000000,24660.000000,19487.193359,13554450
2012-06-04,23960.000000,24100.000000,23840.000000,23920.000000,18902.417969,18068750
2012-06-05,24020.000000,24180.000000,23860.000000,24060.000000,19013.054688,12848900
2012-06-07,24780.000000,25300.000000,24660.000000,25300.000000,19992.943359,20928350
2012-06-08,25500.000000,25500.000000,24900.000000,24940.000000,19708.457031,9956350
2012-06-11,25440.000000,25500.000000,25320.000000,25360.000000,20040.355469,9906200
2012-06-12,24920.000000,25200.000000,24900.000000,25100.000000,19834.892578,8805200
2012-06-13,25320.000000,25480.000000,25120.000000,25420.000000,20087.775391,9572600
2012-06-14,25380.000000,25420.000000,25120.000000,25220.000000,19929.726563,21995050
2012-06-15,25000.000000,25200.000000,24280.000000,24340.000000,19234.314453,30404200
2012-06-18,24800.000000,25140.000000,24680.000000,24860.000000,19645.244141,17608150
2012-06-19,24900.000000,24940.000000,24440.000000,24880.000000,19661.044922,14839400
2012-06-20,24980.000000,25300.000000,24900.000000,25040.000000,19787.478516,13237700
2012-06-21,24680.000000,24840.000000,24520.000000,24540.000000,19392.365234,12753750
2012-06-22,23780.000000,24040.000000,23600.000000,23640.000000,18681.154297,31294350
2012-06-25,23420.000000,23560.000000,22560.000000,22640.000000,17890.916016,41318100
2012-06-26,22660.000000,22980.000000,22580.000000,22780.000000,18001.550781,25283500
2012-06-27,22800.000000,23540.000000,22600.000000,23340.000000,18444.080078,23542000
2012-06-28,23340.000000,23600.000000,23060.000000,23360.000000,18467.800781,10398350
2012-06-29,23340.000000,24020.000000,23060.000000,24020.000000,18989.576172,18604450
2012-07-02,24160.000000,24180.000000,23420.000000,23480.000000,18562.667969,19106750
2012-07-03,23640.000000,23860.000000,23400.000000,23500.000000,18578.480469,15801550
2012-07-04,23640.000000,23940.000000,23560.000000,23820.000000,18831.460938,19158750
2012-07-05,23740.000000,23880.000000,23540.000000,23700.000000,18736.597656,9068550
2012-07-06,23880.000000,23880.000000,23060.000000,23220.000000,18357.123047,21158900
2012-07-09,22700.000000,22760.000000,22520.000000,22520.000000,17803.718750,21282300
2012-07-10,22700.000000,22840.000000,22420.000000,22540.000000,17819.529297,17720700
2012-07-11,22580.000000,22660.000000,22160.000000,22360.000000,17677.226563,18001300
2012-07-12,22420.000000,22520.000000,21820.000000,21820.000000,17250.316406,24858600
2012-07-13,21920.000000,22880.000000,21820.000000,22780.000000,18009.271484,27070750
2012-07-16,22900.000000,23100.000000,22660.000000,23040.000000,18214.814453,15261950
2012-07-17,22960.000000,23560.000000,22720.000000,23360.000000,18467.800781,15885300
2012-07-18,23580.000000,23700.000000,22760.000000,23080.000000,18246.437500,14618050
2012-07-19,23600.000000,24040.000000,23440.000000,23900.000000,18894.712891,24847100
2012-07-20,24040.000000,24060.000000,23820.000000,23820.000000,18831.460938,11992100
2012-07-23,23300.000000,23400.000000,23100.000000,23240.000000,18372.933594,12844350
2012-07-24,23300.000000,23500.000000,23180.000000,23400.000000,18499.416016,14598050
2012-07-25,23060.000000,23440.000000,22780.000000,23160.000000,18309.683594,13609850
2012-07-26,23380.000000,23480.000000,23200.000000,23440.000000,18531.048828,13654750
2012-07-27,23900.000000,24660.000000,23820.000000,24660.000000,19495.542969,26686200
2012-07-30,25200.000000,25560.000000,25020.000000,25500.000000,20159.630859,19113350
2012-07-31,25600.000000,26680.000000,25500.000000,26180.000000,20697.220703,33735650
2012-08-01,25840.000000,26300.000000,25660.000000,26000.000000,20554.914063,19039100
2012-08-02,26000.000000,26080.000000,25220.000000,25260.000000,19969.890625,15951250
2012-08-03,24800.000000,25340.000000,24760.000000,24860.000000,19653.658203,15582650
2012-08-06,25700.000000,26100.000000,25640.000000,25960.000000,20523.287109,12289150
2012-08-07,26060.000000,26080.000000,25680.000000,25880.000000,20460.050781,10258400
2012-08-08,26120.000000,26560.000000,26020.000000,26400.000000,20871.148438,19459150
2012-08-09,26420.000000,26960.000000,26360.000000,26800.000000,21187.376953,30612650
2012-08-10,26700.000000,26960.000000,26600.000000,26960.000000,21313.865234,14733250
2012-08-13,26840.000000,26940.000000,26460.000000,26500.000000,20950.199219,9891050
2012-08-14,26520.000000,27000.000000,26520.000000,26900.000000,21266.429688,14396850
2012-08-16,27080.000000,27100.000000,26760.000000,26900.000000,21266.429688,14824150
2012-08-17,26880.000000,26900.000000,25720.000000,25900.000000,20475.855469,27642800
2012-08-20,25400.000000,25660.000000,25100.000000,25660.000000,20286.117188,19944800
2012-08-21,25840.000000,26040.000000,25640.000000,25640.000000,20270.308594,15315200
2012-08-22,25380.000000,25620.000000,25140.000000,25280.000000,19985.701172,16031200
2012-08-23,25220.000000,25740.000000,24980.000000,25740.000000,20349.365234,13857750
2012-08-24,25400.000000,25740.000000,25280.000000,25500.000000,20159.630859,14077200
2012-08-27,23780.000000,24060.000000,23460.000000,23600.000000,18657.535156,63803450
2012-08-28,23720.000000,24180.000000,23600.000000,23900.000000,18894.712891,27767400
2012-08-29,24180.000000,24700.000000,24140.000000,24600.000000,19448.111328,23415550
2012-08-30,24560.000000,24580.000000,24040.000000,24300.000000,19210.941406,16211400
2012-08-31,24220.000000,24680.000000,24140.000000,24660.000000,19495.542969,20301300
2012-09-03,24400.000000,24700.000000,24020.000000,24360.000000,19258.376953,13903800
2012-09-04,24380.000000,24560.000000,24200.000000,24360.000000,19258.376953,9916550
2012-09-05,24100.000000,24240.000000,23780.000000,23780.000000,18799.837891,17381950
2012-09-06,24000.000000,24060.000000,23860.000000,23920.000000,18910.521484,12373750
2012-09-07,24600.000000,25020.000000,24400.000000,25000.000000,19764.341797,25512400
2012-09-10,25200.000000,25280.000000,25000.000000,25000.000000,19764.341797,15883700
2012-09-11,24800.000000,25300.000000,24640.000000,25120.000000,19859.210938,9890800
2012-09-12,25360.000000,25900.000000,25180.000000,25880.000000,20460.050781,18473250
2012-09-13,25980.000000,26100.000000,25620.000000,26020.000000,20570.724609,19489950
2012-09-14,26600.000000,26780.000000,26540.000000,26720.000000,21124.126953,24872500
2012-09-17,26720.000000,26720.000000,26240.000000,26300.000000,20792.085938,14896000
2012-09-18,26280.000000,26720.000000,26160.000000,26300.000000,20792.085938,11232300
2012-09-19,26120.000000,26460.000000,25960.000000,26280.000000,20776.275391,12114550
2012-09-20,25860.000000,26100.000000,25680.000000,25740.000000,20349.365234,14199800
2012-09-21,26000.000000,26140.000000,25900.000000,26040.000000,20586.535156,14913400
2012-09-24,26000.000000,26560.000000,25840.000000,26540.000000,20981.824219,13195450
2012-09-25,26200.000000,26680.000000,26200.000000,26540.000000,20981.824219,11348000
2012-09-26,26260.000000,26500.000000,26120.000000,26500.000000,20950.199219,12054550
2012-09-27,26540.000000,26840.000000,26460.000000,26760.000000,21155.750000,14541600
2012-09-28,27180.000000,27200.000000,26780.000000,26920.000000,21282.246094,17906350
2012-10-02,27080.000000,27420.000000,27040.000000,27380.000000,21645.908203,13376250
2012-10-04,27020.000000,27460.000000,26780.000000,27340.000000,21614.279297,19127200
2012-10-05,27740.000000,27800.000000,27040.000000,27400.000000,21661.714844,17828800
2012-10-08,27500.000000,27580.000000,27200.000000,27460.000000,21709.156250,12037600
2012-10-09,27260.000000,27620.000000,27260.000000,27440.000000,21693.339844,8788650
2012-10-10,27060.000000,27200.000000,26500.000000,26500.000000,20950.199219,12976700
2012-10-11,26200.000000,26400.000000,25740.000000,26080.000000,20618.158203,23779850
2012-10-12,26100.000000,26240.000000,25760.000000,25920.000000,20491.660156,14977250
2012-10-15,25920.000000,26240.000000,25740.000000,26000.000000,20554.914063,10334000
2012-10-16,26520.000000,26620.000000,26300.000000,26600.000000,21029.259766,10671300
2012-10-17,26840.000000,26920.000000,26320.000000,26720.000000,21124.126953,8984550
2012-10-18,26720.000000,26820.000000,26560.000000,26740.000000,21139.941406,10498450
2012-10-19,26460.000000,26500.000000,25980.000000,26040.000000,20586.535156,13969950
2012-10-22,25540.000000,26340.000000,25520.000000,26300.000000,20792.085938,11741150
2012-10-23,26380.000000,26440.000000,26040.000000,26260.000000,20760.462891,9253550
2012-10-24,25940.000000,26180.000000,25780.000000,26000.000000,20554.914063,13454500
2012-10-25,25920.000000,26440.000000,25820.000000,26440.000000,20902.761719,11881100
2012-10-26,26120.000000,26240.000000,25740.000000,25740.000000,20349.365234,13793850
2012-10-29,25960.000000,25980.000000,25580.000000,25980.000000,20539.101563,11448050
2012-10-30,25980.000000,26080.000000,25840.000000,25960.000000,20523.287109,6643850
2012-10-31,26120.000000,26240.000000,25980.000000,26200.000000,20713.029297,10604850
2012-11-01,25900.000000,26040.000000,25800.000000,25940.000000,20507.478516,10455600
2012-11-02,26380.000000,26660.000000,26260.000000,26540.000000,20981.824219,18521400
2012-11-05,26560.000000,26980.000000,26400.000000,26820.000000,21203.181641,13062050
2012-11-06,26980.000000,26980.000000,26640.000000,26980.000000,21329.673828,8981800
2012-11-07,26860.000000,27240.000000,26700.000000,27240.000000,21535.222656,9676400
2012-11-08,26960.000000,27140.000000,26820.000000,27000.000000,21345.484375,15326600
2012-11-09,26700.000000,27020.000000,26520.000000,26820.000000,21203.181641,14550300
2012-11-12,26620.000000,26940.000000,26620.000000,26900.000000,21266.429688,6959250
2012-11-13,26940.000000,26980.000000,26520.000000,26980.000000,21329.673828,7325850
2012-11-14,27140.000000,27140.000000,26920.000000,27100.000000,21424.542969,10436000
2012-11-15,26700.000000,26760.000000,26520.000000,26620.000000,21045.064453,9959100
2012-11-16,26440.000000,26520.000000,26020.000000,26140.000000,20665.595703,12172550
2012-11-19,26300.000000,26840.000000,26260.000000,26640.000000,21060.886719,10137500
2012-11-20,27060.000000,27300.000000,26920.000000,27280.000000,21566.849609,13420300
2012-11-21,27520.000000,27940.000000,27440.000000,27680.000000,21883.078125,17780400
2012-11-22,27880.000000,28380.000000,27820.000000,28340.000000,22404.857422,14930950
2012-11-23,28440.000000,28840.000000,28340.000000,28740.000000,22721.083984,12322050
2012-11-26,28840.000000,28860.000000,27980.000000,28080.000000,22199.306641,13749850
2012-11-27,28100.000000,28560.000000,28080.000000,28320.000000,22389.048828,11836200
2012-11-28,28000.000000,28760.000000,27920.000000,28260.000000,22341.611328,14055800
2012-11-29,28040.000000,28440.000000,28040.000000,28280.000000,22357.425781,13073300
2012-11-30,28460.000000,28500.000000,27980.000000,28120.000000,22230.931641,16427600
2012-12-03,28400.000000,28720.000000,28160.000000,28600.000000,22610.406250,10220850
2012-12-04,28640.000000,28680.000000,28400.000000,28600.000000,22610.406250,9504900
2012-12-05,28600.000000,29100.000000,28540.000000,29100.000000,23005.689453,12436400
2012-12-06,29360.000000,29420.000000,28680.000000,29080.000000,22989.886719,14248700
2012-12-07,29000.000000,29960.000000,29000.000000,29600.000000,23400.980469,15882450
2012-12-10,30120.000000,30120.000000,29700.000000,29820.000000,23574.906250,13056100
2012-12-11,29960.000000,29960.000000,29380.000000,29520.000000,23337.732422,12657350
2012-12-12,29460.000000,29920.000000,29460.000000,29800.000000,23559.097656,15244450
2012-12-13,30000.000000,30660.000000,29860.000000,30660.000000,24238.986328,30680500
2012-12-14,30320.000000,30720.000000,30160.000000,30300.000000,23954.376953,13905250
2012-12-17,30020.000000,30480.000000,29940.000000,30060.000000,23764.642578,15511100
2012-12-18,30000.000000,30320.000000,29900.000000,30300.000000,23954.376953,13538450
2012-12-20,30300.000000,30580.000000,29900.000000,30060.000000,23764.642578,20128500
2012-12-21,29860.000000,29920.000000,28800.000000,28840.000000,22800.138672,27576200
2012-12-24,28960.000000,29520.000000,28840.000000,29480.000000,23306.109375,14488550
2012-12-26,29600.000000,30060.000000,29400.000000,29400.000000,23242.865234,14038700
2012-12-27,29400.000000,30000.000000,29400.000000,29920.000000,23775.267578,9143900
2012-12-28,29760.000000,30600.000000,29740.000000,30440.000000,24188.466797,10562750
2013-01-02,30660.000000,31520.000000,30540.000000,31520.000000,25046.667969,11449650
2013-01-03,31640.000000,31680.000000,30860.000000,30860.000000,24522.212891,14227400
2013-01-04,30800.000000,30840.000000,30200.000000,30500.000000,24236.146484,12999800
2013-01-07,30300.000000,30560.000000,30000.000000,30400.000000,24156.689453,12610950
2013-01-08,30260.000000,30340.000000,29960.000000,30000.000000,23838.837891,13822250
2013-01-09,30000.000000,30260.000000,29820.000000,30000.000000,23838.837891,12659950
2013-01-10,30300.000000,30680.000000,30000.000000,30600.000000,24315.611328,14663600
2013-01-11,30960.000000,30960.000000,30140.000000,30660.000000,24363.291016,11913550
2013-01-14,30780.000000,31040.000000,30560.000000,31040.000000,24665.250000,7999950
2013-01-15,31200.000000,31200.000000,30240.000000,30240.000000,24029.546875,10727150
2013-01-16,30280.000000,30520.000000,29660.000000,29840.000000,23711.693359,16221000
2013-01-17,30040.000000,30040.000000,29000.000000,29380.000000,23346.167969,20236700
2013-01-18,29600.000000,29740.000000,29100.000000,29600.000000,23520.982422,12516600
2013-01-21,29280.000000,29500.000000,28960.000000,29080.000000,23107.781250,14519650
2013-01-22,28900.000000,29740.000000,28900.000000,29600.000000,23520.982422,11947400
2013-01-23,30000.000000,30040.000000,29460.000000,29460.000000,23409.734375,9293550
2013-01-24,29360.000000,29380.000000,28820.000000,29060.000000,23091.886719,15999050
2013-01-25,29200.000000,29220.000000,28100.000000,28340.000000,22519.751953,21795250
2013-01-28,27920.000000,28020.000000,27420.000000,27440.000000,21804.583984,30852150
2013-01-29,27800.000000,28360.000000,27600.000000,28180.000000,22392.613281,21616550
2013-01-30,28520.000000,28800.000000,28240.000000,28800.000000,22885.277344,16170100
2013-01-31,28600.000000,28960.000000,28440.000000,28960.000000,23012.423828,16052800
2013-02-01,29200.000000,29200.000000,28440.000000,28820.000000,22901.171875,11576200
2013-02-04,29000.000000,29060.000000,28340.000000,28740.000000,22837.599609,12861900
2013-02-05,28300.000000,28860.000000,28280.000000,28700.000000,22805.818359,11388100
2013-02-06,28800.000000,28860.000000,28540.000000,28540.000000,22678.675781,6897150
2013-02-07,28780.000000,28780.000000,28400.000000,28400.000000,22567.429688,9721100
2013-02-08,28360.000000,29400.000000,28300.000000,29240.000000,23234.919922,13423850
2013-02-12,29680.000000,29680.000000,29180.000000,29360.000000,23330.273438,8419750
2013-02-13,29480.000000,29780.000000,29120.000000,29740.000000,23632.232422,9209050
2013-02-14,29800.000000,29880.000000,29540.000000,29800.000000,23679.912109,7534100
2013-02-15,29800.000000,29960.000000,29540.000000,29960.000000,23807.054688,7599950
2013-02-18,29800.000000,30020.000000,29620.000000,29800.000000,23679.912109,7109950
2013-02-19,29600.000000,29980.000000,29580.000000,29840.000000,23711.693359,6132250
2013-02-20,30040.000000,30900.000000,29940.000000,30900.000000,24554.000000,18039350
2013-02-21,30800.000000,31160.000000,30700.000000,31000.000000,24633.466797,13123650
2013-02-22,30600.000000,30960.000000,30400.000000,30600.000000,24315.611328,13852650
2013-02-25,30980.000000,30980.000000,30600.000000,30600.000000,24315.611328,8897550
2013-02-26,30300.000000,30760.000000,30160.000000,30540.000000,24267.935547,9244750
2013-02-27,31180.000000,31180.000000,30380.000000,30540.000000,24267.935547,8938200
2013-02-28,30600.000000,31080.000000,30600.000000,30880.000000,24538.101563,12784200
2013-03-04,31260.000000,31260.000000,30600.000000,30780.000000,24458.642578,13276850
2013-03-05,31120.000000,31280.000000,30960.000000,31000.000000,24633.466797,9294600
2013-03-06,31440.000000,31500.000000,30940.000000,31200.000000,24792.390625,10148650
2013-03-07,30960.000000,31000.000000,30240.000000,30400.000000,24156.689453,13482700
2013-03-08,30300.000000,30340.000000,29780.000000,29980.000000,23822.945313,18941000
2013-03-11,29860.000000,30240.000000,29700.000000,30160.000000,23965.976563,13748250
2013-03-12,30080.000000,30240.000000,29800.000000,29880.000000,23743.482422,8746550
2013-03-13,30120.000000,30580.000000,30020.000000,30540.000000,24267.935547,11303550
2013-03-14,30560.000000,30680.000000,29980.000000,30400.000000,24156.689453,12557800
2013-03-15,30580.000000,30580.000000,29600.000000,29600.000000,23520.982422,36618350
2013-03-18,29200.000000,29200.000000,28680.000000,28900.000000,22964.744141,26439550
2013-03-19,29000.000000,29840.000000,28960.000000,29500.000000,23441.527344,13977100
2013-03-20,29200.000000,29700.000000,29120.000000,29200.000000,23203.130859,13515750
2013-03-21,29220.000000,29480.000000,29120.000000,29140.000000,23155.462891,11768550
2013-03-22,29160.000000,29360.000000,29040.000000,29100.000000,23123.671875,10687100
2013-03-25,29600.000000,29900.000000,29400.000000,29900.000000,23759.378906,10272050
2013-03-26,29900.000000,30440.000000,29820.000000,30180.000000,23981.867188,16830000
2013-03-27,30300.000000,30320.000000,29740.000000,30080.000000,23902.404297,12881400
2013-03-28,30060.000000,30200.000000,29940.000000,30200.000000,23997.763672,7989600
2013-03-29,30480.000000,30640.000000,30340.000000,30540.000000,24267.935547,9533700
2013-04-01,30700.000000,30700.000000,30240.000000,30240.000000,24029.546875,5295500
2013-04-02,30200.000000,30640.000000,30200.000000,30500.000000,24236.146484,8574850
2013-04-03,30520.000000,30560.000000,30180.000000,30420.000000,24172.580078,10882700
2013-04-04,30340.000000,30380.000000,29980.000000,30120.000000,23934.187500,10700450
2013-04-05,30100.000000,30320.000000,29860.000000,30100.000000,23918.298828,14977350
2013-04-08,30100.000000,30620.000000,29940.000000,30400.000000,24156.689453,12959500
2013-04-09,30540.000000,30600.000000,30200.000000,30560.000000,24283.826172,9244000
2013-04-10,30800.000000,30800.000000,30260.000000,30420.000000,24172.580078,11779700
2013-04-11,30420.000000,30800.000000,30360.000000,30800.000000,24474.539063,11291500
2013-04-12,30800.000000,31000.000000,30260.000000,30340.000000,24109.007813,10744050
2013-04-15,30060.000000,30700.000000,30060.000000,30460.000000,24204.359375,10767300
2013-04-16,30100.000000,30640.000000,30020.000000,30560.000000,24283.826172,18551850
2013-04-17,31320.000000,31320.000000,30280.000000,30360.000000,24124.900391,10491100
2013-04-18,30400.000000,30440.000000,29620.000000,29660.000000,23568.662109,13358400
2013-04-19,29300.000000,29840.000000,29100.000000,29500.000000,23441.527344,15704000
2013-04-22,29800.000000,30060.000000,29300.000000,30060.000000,23886.511719,9335850
2013-04-23,30000.000000,30060.000000,29480.000000,29660.000000,23568.662109,8864850
2013-04-24,29700.000000,29880.000000,29480.000000,29720.000000,23616.339844,10086550
2013-04-25,29400.000000,29880.000000,29400.000000,29880.000000,23743.482422,10463900
2013-04-26,29900.000000,29940.000000,29440.000000,29720.000000,23616.339844,11651600
2013-04-29,29820.000000,29840.000000,29500.000000,29620.000000,23536.878906,8500150
2013-04-30,29800.000000,30600.000000,29760.000000,30400.000000,24156.689453,18705000
2013-05-02,30520.000000,30640.000000,30340.000000,30560.000000,24283.826172,10048950
2013-05-03,30700.000000,30740.000000,30420.000000,30700.000000,24395.076172,6559050
2013-05-06,30800.000000,30800.000000,30240.000000,30280.000000,24061.330078,8654300
2013-05-07,30160.000000,30160.000000,29820.000000,29860.000000,23727.585938,11434500
2013-05-08,29860.000000,29960.000000,29580.000000,29760.000000,23648.123047,14921950
2013-05-09,29800.000000,30400.000000,29780.000000,30300.000000,24077.220703,10806150
2013-05-10,30280.000000,30280.000000,29520.000000,29520.000000,23457.416016,11794850
2013-05-13,29420.000000,29600.000000,29240.000000,29540.000000,23473.304688,8750100
2013-05-14,29740.000000,30000.000000,29660.000000,30000.000000,23838.837891,9002650
2013-05-15,29700.000000,30000.000000,29680.000000,30000.000000,23838.837891,10594800
2013-05-16,30020.000000,30280.000000,30000.000000,30160.000000,23965.976563,14657550
2013-05-20,30040.000000,30240.000000,29920.000000,29940.000000,23791.160156,12288850
2013-05-21,30200.000000,30200.000000,29700.000000,29840.000000,23711.693359,11600400
2013-05-22,30080.000000,30200.000000,29820.000000,30180.000000,23981.867188,9923100
2013-05-23,29840.000000,30040.000000,29680.000000,29680.000000,23584.554688,11994150
2013-05-24,29740.000000,29880.000000,29440.000000,29720.000000,23616.339844,10190600
2013-05-27,29800.000000,29980.000000,29740.000000,29780.000000,23664.011719,6146400
2013-05-28,29620.000000,29920.000000,29620.000000,29680.000000,23584.554688,11588050
2013-05-29,29680.000000,30460.000000,29660.000000,30240.000000,24029.546875,14760550
2013-05-30,30360.000000,30980.000000,30240.000000,30880.000000,24538.101563,22778000
2013-05-31,30920.000000,31180.000000,30740.000000,30760.000000,24442.753906,18025050
2013-06-03,30720.000000,31180.000000,30560.000000,30640.000000,24347.392578,10309450
2013-06-04,30660.000000,30840.000000,30420.000000,30800.000000,24474.539063,8496600
2013-06-05,30980.000000,31060.000000,30420.000000,30420.000000,24172.580078,13590650
2013-06-07,29500.000000,29700.000000,28480.000000,28540.000000,22678.675781,54290800
2013-06-10,28400.000000,28860.000000,28280.000000,28500.000000,22646.894531,26677700
2013-06-11,28220.000000,28380.000000,27560.000000,27780.000000,22074.755859,34613000
2013-06-12,27560.000000,28060.000000,27240.000000,27700.000000,22011.189453,22887650
2013-06-13,27600.000000,27940.000000,27140.000000,27140.000000,21566.193359,33509850
2013-06-14,27300.000000,27540.000000,27140.000000,27380.000000,21756.912109,17558350
2013-06-17,27400.000000,27560.000000,27300.000000,27320.000000,21709.238281,11758450
2013-06-18,27360.000000,27740.000000,27200.000000,27740.000000,22042.974609,11043050
2013-06-19,27640.000000,27700.000000,27280.000000,27380.000000,21756.912109,10270250
2013-06-20,26860.000000,26960.000000,26520.000000,26580.000000,21121.212891,17817950
2013-06-21,25880.000000,26660.000000,25800.000000,26500.000000,21057.634766,27677800
2013-06-24,27000.000000,27000.000000,26260.000000,26260.000000,20866.929688,15847900
2013-06-25,26020.000000,26360.000000,25760.000000,25940.000000,20612.646484,20774950
2013-06-26,26020.000000,26100.000000,24900.000000,25220.000000,20040.515625,31751200
2013-06-27,25900.000000,26880.000000,25720.000000,26780.000000,21288.570313,25756150
2013-06-28,27000.000000,27000.000000,26580.000000,26840.000000,21336.271484,20961250
2013-07-01,26680.000000,26920.000000,26440.000000,26520.000000,21081.892578,12825950
2013-07-02,26800.000000,27040.000000,26600.000000,26700.000000,21224.982422,10214450
2013-07-03,26680.000000,26780.000000,25900.000000,26020.000000,20684.416016,12822050
2013-07-04,26040.000000,26340.000000,25920.000000,26340.000000,20938.800781,9042650
2013-07-05,25720.000000,26300.000000,25200.000000,25340.000000,20143.857422,30382800
2013-07-08,25000.000000,25160.000000,24180.000000,24520.000000,19492.000000,26480150
2013-07-09,24600.000000,25000.000000,24580.000000,24740.000000,19666.890625,19694950
2013-07-10,24900.000000,25040.000000,24740.000000,24960.000000,19841.775391,17305650
2013-07-11,25020.000000,26240.000000,25020.000000,26240.000000,20859.308594,20788350
2013-07-12,26400.000000,26480.000000,26020.000000,26240.000000,20859.308594,11391300
2013-07-15,26300.000000,26380.000000,25700.000000,26260.000000,20875.205078,9629600
2013-07-16,26360.000000,26420.000000,25800.000000,25960.000000,20636.714844,9300950
2013-07-17,26020.000000,26600.000000,25720.000000,26400.000000,20986.500000,12302300
2013-07-18,26500.000000,26500.000000,25840.000000,25840.000000,20541.328125,15704200
2013-07-19,25760.000000,25900.000000,25280.000000,25460.000000,20239.251953,16271300
2013-07-22,25600.000000,25780.000000,25300.000000,25460.000000,20239.251953,10351150
2013-07-23,25460.000000,26140.000000,25440.000000,26140.000000,20779.812500,11948900
2013-07-24,26140.000000,26340.000000,25900.000000,26300.000000,20907.001953,8772650
2013-07-25,26340.000000,26440.000000,26160.000000,26300.000000,20907.001953,8495650
2013-07-26,26280.000000,26380.000000,25980.000000,26060.000000,20716.216797,13619550
2013-07-29,25820.000000,26000.000000,25580.000000,25660.000000,20398.236328,11821850
2013-07-30,25540.000000,25900.000000,25540.000000,25800.000000,20509.529297,9425350
